exchange_token,trading_symbol,company_name,close_price,expiry,strike,tick_size,lot_size,instrument_name,option_type,segment,exchange,fin_instrm_pdct_tp_cd,asset_code
63927,NIFTYNXT5025JAN71800CE,NIFTYNXT50,2937.25,30-Jan-2025,71800.0000,0.0500,10,OPTIDX,CE,XX,NFO,,
59166,ACC25FEB1440PE,ACC,0,27-Feb-2025,1440.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
64455,CESC25JAN105PE,CESC,0,30-Jan-2025,105.0000,0.0500,2925,OPTSTK,PE,XX,NFO,,
45532,BAJAJFINSV25MAR2400PE,BAJAJFINSV,0,27-Mar-2025,2400.0000,0.0500,500,OPTSTK,PE,XX,NFO,,
92367,CESC25MAR145.5PE,CESC,3.35,27-Mar-2025,145.5000,0.0500,2925,OPTSTK,PE,XX,NFO,,
66880,BHARATFORG25JAN1420PE,BHARATFORG,131.05,30-Jan-2025,1420.0000,0.0500,500,OPTSTK,PE,XX,NFO,,
141153,TORNTPHARM25JAN3000PE,TORNTPHARM,1.15,30-Jan-2025,3000.0000,0.0500,250,OPTSTK,PE,XX,NFO,,
101211,KALYANKJIL25FEB900CE,KALYANKJIL,0,27-Feb-2025,900.0000,0.0500,775,OPTSTK,CE,XX,NFO,,
116422,ICICIGI25MAR1200CE,ICICIGI,0,27-Mar-2025,1200.0000,0.0500,250,OPTSTK,CE,XX,NFO,,
43779,MIDCPNIFTY25FEB11150CE,MIDCPNIFTY,1687.5,27-Feb-2025,11150.0000,0.0500,120,OPTIDX,CE,XX,NFO,,
79239,AXISBANK25FEB790PE,AXISBANK,0,27-Feb-2025,790.0000,0.0500,625,OPTSTK,PE,XX,NFO,,
74292,APOLLOTYRE25FEB570PE,APOLLOTYRE,43.3,27-Feb-2025,570.0000,0.0500,1700,OPTSTK,PE,XX,NFO,,
71162,CDSL25JAN2240PE,CDSL,0,30-Jan-2025,2240.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
68612,NIFTY2530624350CE,NIFTY,179.6,06-Mar-2025,24350.0000,0.0500,75,OPTIDX,CE,XX,NFO,,
95755,IRFC25JAN132.5CE,IRFC,5.85,30-Jan-2025,132.5000,0.0500,3525,OPTSTK,CE,XX,NFO,,
62610,AARTIIND25MAR240CE,AARTIIND,0,27-Mar-2025,240.0000,0.0500,1000,OPTSTK,CE,XX,NFO,,
61703,APOLLOTYRE25FEB380PE,APOLLOTYRE,6,27-Feb-2025,380.0000,0.0500,1700,OPTSTK,PE,XX,NFO,,
146809,POLYCAB25MAR6000PE,POLYCAB,116.4,27-Mar-2025,6000.0000,0.0500,125,OPTSTK,PE,XX,NFO,,
52827,BANKNIFTY25MAR38700CE,BANKNIFTY,0,27-Mar-2025,38700.0000,0.0500,30,OPTIDX,CE,XX,NFO,,
51803,CIPLA25FEB1060PE,CIPLA,0,27-Feb-2025,1060.0000,0.0500,325,OPTSTK,PE,XX,NFO,,
70086,AMBUJACEM25JAN435CE,AMBUJACEM,117.85,30-Jan-2025,435.0000,0.0500,900,OPTSTK,CE,XX,NFO,,
39518,BANKNIFTY25JAN50300CE,BANKNIFTY,19,30-Jan-2025,50300.0000,0.0500,15,OPTIDX,CE,XX,NFO,,
87530,HINDPETRO25JAN375PE,HINDPETRO,26.15,30-Jan-2025,375.0000,0.0500,2025,OPTSTK,PE,XX,NFO,,
98400,COROMANDEL25FEB1780PE,COROMANDEL,56.65,27-Feb-2025,1780.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
144277,TVSMOTOR25FEB2800PE,TVSMOTOR,519,27-Feb-2025,2800.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
145431,VBL25JAN500PE,VBL,0.4,30-Jan-2025,500.0000,0.0500,875,OPTSTK,PE,XX,NFO,,
67983,BOSCHLTD25FEB48000CE,BOSCHLTD,0,27-Feb-2025,48000.0000,0.0500,25,OPTSTK,CE,XX,NFO,,
41708,INDUSTOWER25JAN490CE,INDUSTOWER,0,30-Jan-2025,490.0000,0.0500,1700,OPTSTK,CE,XX,NFO,,
82887,BANDHANBNK25MAR190PE,BANDHANBNK,31.9,27-Mar-2025,190.0000,0.0500,2800,OPTSTK,PE,XX,NFO,,
40359,FINNIFTY25JAN15500CE,FINNIFTY,0,30-Jan-2025,15500.0000,0.0500,25,OPTIDX,CE,XX,NFO,,
101172,INDHOTEL25JAN660CE,INDHOTEL,64.2,30-Jan-2025,660.0000,0.0500,1000,OPTSTK,CE,XX,NFO,,
125963,LICHSGFIN25FEB470CE,LICHSGFIN,127.05,27-Feb-2025,470.0000,0.0500,1000,OPTSTK,CE,XX,NFO,,
91790,EXIDEIND25JAN580CE,EXIDEIND,0,30-Jan-2025,580.0000,0.0500,1800,OPTSTK,CE,XX,NFO,,
115999,MRF25JAN98000CE,MRF,0,30-Jan-2025,98000.0000,0.0500,5,OPTSTK,CE,XX,NFO,,
71258,CDSL25FEB480PE,CDSL,0,27-Feb-2025,480.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
90481,IEX25JAN217.5CE,IEX,0,30-Jan-2025,217.5000,0.0500,3750,OPTSTK,CE,XX,NFO,,
144977,UNIONBANK25JAN166PE,UNIONBANK,0,30-Jan-2025,166.0000,0.0500,4425,OPTSTK,PE,XX,NFO,,
111034,MARICO25JAN920CE,MARICO,0,30-Jan-2025,920.0000,0.0500,1200,OPTSTK,CE,XX,NFO,,
115121,NAVINFLUOR25FEB4400CE,NAVINFLUOR,43,27-Feb-2025,4400.0000,0.0500,175,OPTSTK,CE,XX,NFO,,
135086,SHREECEM25JAN19500PE,SHREECEM,0,30-Jan-2025,19500.0000,0.0500,25,OPTSTK,PE,XX,NFO,,
56156,MPHASIS25JAN3900CE,MPHASIS,0,30-Jan-2025,3900.0000,0.0500,275,OPTSTK,CE,XX,NFO,,
47833,SBILIFE25JAN2080PE,SBILIFE,0,30-Jan-2025,2080.0000,0.0500,375,OPTSTK,PE,XX,NFO,,
49184,PNB25FEB139CE,PNB,0,27-Feb-2025,139.0000,0.0500,8000,OPTSTK,CE,XX,NFO,,
95596,HAVELLS25JAN2120PE,HAVELLS,0,30-Jan-2025,2120.0000,0.0500,500,OPTSTK,PE,XX,NFO,,
98037,HINDCOPPER25JAN350CE,HINDCOPPER,0,30-Jan-2025,350.0000,0.0500,2650,OPTSTK,CE,XX,NFO,,
57835,NIFTY25FEB28600PE,NIFTY,0,27-Feb-2025,28600.0000,0.0500,75,OPTIDX,PE,XX,NFO,,
121615,IRB25FEB55PE,IRB,5.8,27-Feb-2025,55.0000,0.0500,10250,OPTSTK,PE,XX,NFO,,
43002,BANKNIFTY25JAN67500PE,BANKNIFTY,0,30-Jan-2025,67500.0000,0.0500,15,OPTIDX,PE,XX,NFO,,
71357,FEDERALBNK25JAN95CE,FEDERALBNK,0,30-Jan-2025,95.0000,0.0500,5000,OPTSTK,CE,XX,NFO,,
129565,MARICO25MAR700PE,MARICO,72.7,27-Mar-2025,700.0000,0.0500,1200,OPTSTK,PE,XX,NFO,,
66746,BERGEPAINT25FEB520PE,BERGEPAINT,41.25,27-Feb-2025,520.0000,0.0500,1320,OPTSTK,PE,XX,NFO,,
148638,SIEMENS25MAR7600CE,SIEMENS,264.75,27-Mar-2025,7600.0000,0.0500,75,OPTSTK,CE,XX,NFO,,
68306,NIFTY2530620550PE,NIFTY,0,06-Mar-2025,20550.0000,0.0500,75,OPTIDX,PE,XX,NFO,,
41062,NMDC25JAN98PE,NMDC,0,30-Jan-2025,98.0000,0.0500,13500,OPTSTK,PE,XX,NFO,,
147576,RELIANCE25FEB780CE,RELIANCE,0,27-Feb-2025,780.0000,0.0500,500,OPTSTK,CE,XX,NFO,,
39358,APOLLOHOSP25FEB3900CE,APOLLOHOSP,0,27-Feb-2025,3900.0000,0.0500,125,OPTSTK,CE,XX,NFO,,
80271,BAJAJFINSV25FEB1580PE,BAJAJFINSV,9.95,27-Feb-2025,1580.0000,0.0500,500,OPTSTK,PE,XX,NFO,,
129368,SBICARD25JAN715PE,SBICARD,3.6,30-Jan-2025,715.0000,0.0500,800,OPTSTK,PE,XX,NFO,,
107418,LTF25JAN150PE,LTF,8.4,30-Jan-2025,150.0000,0.0500,4462,OPTSTK,PE,XX,NFO,,
72310,APOLLOTYRE25JAN640CE,APOLLOTYRE,0,30-Jan-2025,640.0000,0.0500,1700,OPTSTK,CE,XX,NFO,,
57223,HAVELLS25FEB720PE,HAVELLS,0,27-Feb-2025,720.0000,0.0500,500,OPTSTK,PE,XX,NFO,,
47607,CONCOR25FEB460CE,CONCOR,0,27-Feb-2025,460.0000,0.0500,1000,OPTSTK,CE,XX,NFO,,
45855,NIFTY25DEC36000CE,NIFTY,0,24-Dec-2025,36000.0000,0.0500,75,OPTIDX,CE,XX,NFO,,
66556,BERGEPAINT25JAN365PE,BERGEPAINT,0,30-Jan-2025,365.0000,0.0500,1320,OPTSTK,PE,XX,NFO,,
47358,ASTRAL25JAN1140CE,ASTRAL,0,30-Jan-2025,1140.0000,0.0500,367,OPTSTK,CE,XX,NFO,,
147692,RELIANCE25MAR1040CE,RELIANCE,201.4,27-Mar-2025,1040.0000,0.0500,500,OPTSTK,CE,XX,NFO,,
55795,COFORGE25JAN11700CE,COFORGE,0,30-Jan-2025,11700.0000,0.0500,75,OPTSTK,CE,XX,NFO,,
100087,JSWSTEEL25FEB560CE,JSWSTEEL,0,27-Feb-2025,560.0000,0.0500,675,OPTSTK,CE,XX,NFO,,
40877,NMDC25JAN62PE,NMDC,0.5,30-Jan-2025,62.0000,0.0500,13500,OPTSTK,PE,XX,NFO,,
70017,JINDALSTEL25JAN360CE,JINDALSTEL,0,30-Jan-2025,360.0000,0.0500,625,OPTSTK,CE,XX,NFO,,
117864,NTPC25FEB480PE,NTPC,0,27-Feb-2025,480.0000,0.0500,1500,OPTSTK,PE,XX,NFO,,
83096,GODREJCP25JAN1460PE,GODREJCP,0,30-Jan-2025,1460.0000,0.0500,500,OPTSTK,PE,XX,NFO,,
103746,IRCTC25JAN700CE,IRCTC,46.55,30-Jan-2025,700.0000,0.0500,875,OPTSTK,CE,XX,NFO,,
117115,IDFCFIRSTB25MAR76CE,IDFCFIRSTB,0,27-Mar-2025,76.0000,0.0500,7500,OPTSTK,CE,XX,NFO,,
81787,GAIL25JAN247.5PE,GAIL,0,30-Jan-2025,247.5000,0.0500,2350,OPTSTK,PE,XX,NFO,,
70359,AMBUJACEM25JAN535CE,AMBUJACEM,14.2,30-Jan-2025,535.0000,0.0500,900,OPTSTK,CE,XX,NFO,,
51763,CANBK25FEB48CE,CANBK,0,27-Feb-2025,48.0000,0.0500,6750,OPTSTK,CE,XX,NFO,,
88570,HUDCO25FEB190CE,HUDCO,23.9,27-Feb-2025,190.0000,0.0500,2425,OPTSTK,CE,XX,NFO,,
59884,POLYCAB25FEB3900PE,POLYCAB,0,27-Feb-2025,3900.0000,0.0500,125,OPTSTK,PE,XX,NFO,,
84910,HCLTECH25JAN2060CE,HCLTECH,0.05,30-Jan-2025,2060.0000,0.0500,350,OPTSTK,CE,XX,NFO,,
145923,WIPRO25FEB349PE,WIPRO,130.45,27-Feb-2025,349.0000,0.0500,3000,OPTSTK,PE,XX,NFO,,
68785,ABBOTINDIA25JAN31000PE,ABBOTINDIA,5400,30-Jan-2025,31000.0000,0.0500,20,OPTSTK,PE,XX,NFO,,
40732,APLAPOLLO25JAN2120PE,APLAPOLLO,0,30-Jan-2025,2120.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
90033,DIVISLAB25JAN7700CE,DIVISLAB,0,30-Jan-2025,7700.0000,0.0500,100,OPTSTK,CE,XX,NFO,,
112856,HDFCAMC25MAR3700PE,HDFCAMC,76.95,27-Mar-2025,3700.0000,0.0500,150,OPTSTK,PE,XX,NFO,,
120139,INDUSINDBK25FEB1260CE,INDUSINDBK,0,27-Feb-2025,1260.0000,0.0500,500,OPTSTK,CE,XX,NFO,,
95571,HAVELLS25JAN1720CE,HAVELLS,0.35,30-Jan-2025,1720.0000,0.0500,500,OPTSTK,CE,XX,NFO,,
106469,LAURUSLABS25JAN440PE,LAURUSLABS,12.9,30-Jan-2025,440.0000,0.0500,1700,OPTSTK,PE,XX,NFO,,
81480,BALKRISIND25JAN2420PE,BALKRISIND,0.85,30-Jan-2025,2420.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
48269,APOLLOHOSP25FEB3700CE,APOLLOHOSP,0,27-Feb-2025,3700.0000,0.0500,125,OPTSTK,CE,XX,NFO,,
57703,NIFTY25FEB26300PE,NIFTY,3080,27-Feb-2025,26300.0000,0.0500,75,OPTIDX,PE,XX,NFO,,
71002,ALKEM25FEB3250PE,ALKEM,0,27-Feb-2025,3250.0000,0.0500,100,OPTSTK,PE,XX,NFO,,
93147,INFY25JAN1780PE,INFY,2.95,30-Jan-2025,1780.0000,0.0500,400,OPTSTK,PE,XX,NFO,,
115037,NAVINFLUOR25FEB2800CE,NAVINFLUOR,748.9,27-Feb-2025,2800.0000,0.0500,175,OPTSTK,CE,XX,NFO,,
147527,RECLTD25MAR340PE,RECLTD,0,27-Mar-2025,340.0000,0.0500,1000,OPTSTK,PE,XX,NFO,,
102019,DALBHARAT25MAR2240CE,DALBHARAT,0,27-Mar-2025,2240.0000,0.0500,275,OPTSTK,CE,XX,NFO,,
38640,AUBANK25JAN755PE,AUBANK,0,30-Jan-2025,755.0000,0.0500,1000,OPTSTK,PE,XX,NFO,,
45570,COLPAL25FEB3540CE,COLPAL,0,27-Feb-2025,3540.0000,0.0500,175,OPTSTK,CE,XX,NFO,,
43740,AMBUJACEM25JAN730CE,AMBUJACEM,0,30-Jan-2025,730.0000,0.0500,900,OPTSTK,CE,XX,NFO,,
151096,TORNTPHARM25FEB4350CE,TORNTPHARM,0,27-Feb-2025,4350.0000,0.0500,250,OPTSTK,CE,XX,NFO,,
38619,NIFTYNXT5025MAR80200PE,NIFTYNXT50,0,27-Mar-2025,80200.0000,0.0500,25,OPTIDX,PE,XX,NFO,,
129109,MANAPPURAM25FEB222.5CE,MANAPPURAM,0,27-Feb-2025,222.5000,0.0500,3000,OPTSTK,CE,XX,NFO,,
142435,TATACOMM25FEB1040PE,TATACOMM,0,27-Feb-2025,1040.0000,0.0500,250,OPTSTK,PE,XX,NFO,,
145067,UNIONBANK25FEB150PE,UNIONBANK,0,27-Feb-2025,150.0000,0.0500,4425,OPTSTK,PE,XX,NFO,,
135539,SHREECEM25JAN27500CE,SHREECEM,32.4,30-Jan-2025,27500.0000,0.0500,25,OPTSTK,CE,XX,NFO,,
118614,INDIAMART25JAN3160PE,INDIAMART,0,30-Jan-2025,3160.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
55505,NIFTYNXT5025MAR51700PE,NIFTYNXT50,0,27-Mar-2025,51700.0000,0.0500,25,OPTIDX,PE,XX,NFO,,
117610,IGL25JAN495CE,IGL,1.85,30-Jan-2025,495.0000,0.0500,1375,OPTSTK,CE,XX,NFO,,
73558,COALINDIA25JAN485PE,COALINDIA,0,30-Jan-2025,485.0000,0.0500,1050,OPTSTK,PE,XX,NFO,,
143380,TCS25JAN4750CE,TCS,0.3,30-Jan-2025,4750.0000,0.0500,175,OPTSTK,CE,XX,NFO,,
111668,HAL25FEB4350CE,HAL,46.6,27-Feb-2025,4350.0000,0.0500,150,OPTSTK,CE,XX,NFO,,
136235,SHRIRAMFIN25JAN740CE,SHRIRAMFIN,0.15,30-Jan-2025,740.0000,0.0500,750,OPTSTK,CE,XX,NFO,,
102729,KPITTECH25FEB1280PE,KPITTECH,83.55,27-Feb-2025,1280.0000,0.0500,400,OPTSTK,PE,XX,NFO,,
62256,AARTIIND25FEB230CE,AARTIIND,0,27-Feb-2025,230.0000,0.0500,1000,OPTSTK,CE,XX,NFO,,
58299,LAURUSLABS25FEB320CE,LAURUSLABS,0,27-Feb-2025,320.0000,0.0500,1700,OPTSTK,CE,XX,NFO,,
147722,RELIANCE25MAR1340CE,RELIANCE,17.25,27-Mar-2025,1340.0000,0.0500,500,OPTSTK,CE,XX,NFO,,
50127,HFCL25FEB45CE,HFCL,0,27-Feb-2025,45.0000,0.0500,4150,OPTSTK,CE,XX,NFO,,
140306,TATACONSUM25JAN1300CE,TATACONSUM,0,30-Jan-2025,1300.0000,0.0500,456,OPTSTK,CE,XX,NFO,,
144568,ULTRACEMCO25FEB9800CE,ULTRACEMCO,1493.3,27-Feb-2025,9800.0000,0.0500,50,OPTSTK,CE,XX,NFO,,
76942,BAJFINANCE25JAN9600CE,BAJFINANCE,0,30-Jan-2025,9600.0000,0.0500,125,OPTSTK,CE,XX,NFO,,
109263,GODREJCP25FEB1340CE,GODREJCP,0.2,27-Feb-2025,1340.0000,0.0500,500,OPTSTK,CE,XX,NFO,,
47255,TRENT25JAN10400PE,TRENT,0,30-Jan-2025,10400.0000,0.0500,100,OPTSTK,PE,XX,NFO,,
66440,JIOFIN25FEB110PE,JIOFIN,0,27-Feb-2025,110.0000,0.0500,1650,OPTSTK,PE,XX,NFO,,
67442,JUBLFOOD25FEB450CE,JUBLFOOD,0,27-Feb-2025,450.0000,0.0500,1250,OPTSTK,CE,XX,NFO,,
77353,DALBHARAT25FEB2160CE,DALBHARAT,0,27-Feb-2025,2160.0000,0.0500,275,OPTSTK,CE,XX,NFO,,
52212,MRF25FEB101500PE,MRF,0,27-Feb-2025,101500.0000,0.0500,5,OPTSTK,PE,XX,NFO,,
143204,TATAPOWER25FEB370CE,TATAPOWER,8.2,27-Feb-2025,370.0000,0.0500,1350,OPTSTK,CE,XX,NFO,,
84359,BANKINDIA25MAR86CE,BANKINDIA,20.85,27-Mar-2025,86.0000,0.0500,4825,OPTSTK,CE,XX,NFO,,
104639,DMART25FEB3050CE,DMART,528.75,27-Feb-2025,3050.0000,0.0500,150,OPTSTK,CE,XX,NFO,,
132652,SIEMENS25JAN8300PE,SIEMENS,0,30-Jan-2025,8300.0000,0.0500,75,OPTSTK,PE,XX,NFO,,
132112,MPHASIS25MAR3400CE,MPHASIS,78.1,27-Mar-2025,3400.0000,0.0500,275,OPTSTK,CE,XX,NFO,,
111339,GUJGASLTD25FEB650PE,GUJGASLTD,0,27-Feb-2025,650.0000,0.0500,1250,OPTSTK,PE,XX,NFO,,
113036,HDFCBANK25FEB2300CE,HDFCBANK,0,27-Feb-2025,2300.0000,0.0500,550,OPTSTK,CE,XX,NFO,,
96044,IRFC25JAN220CE,IRFC,0,30-Jan-2025,220.0000,0.0500,3525,OPTSTK,CE,XX,NFO,,
37464,BANKNIFTY25FEB45300PE,BANKNIFTY,176.2,27-Feb-2025,45300.0000,0.0500,30,OPTIDX,PE,XX,NFO,,
77350,DALBHARAT25FEB2080PE,DALBHARAT,272.15,27-Feb-2025,2080.0000,0.0500,275,OPTSTK,PE,XX,NFO,,
94677,COALINDIA25FEB355CE,COALINDIA,21.1,27-Feb-2025,355.0000,0.0500,1050,OPTSTK,CE,XX,NFO,,
59072,NIFTY28DEC39000CE,NIFTY,0,28-Dec-2028,39000.0000,0.0500,75,OPTIDX,CE,XX,NFO,,
95847,HCLTECH25JAN1440CE,HCLTECH,355.9,30-Jan-2025,1440.0000,0.0500,350,OPTSTK,CE,XX,NFO,,
113698,HEROMOTOCO25FEB4050PE,HEROMOTOCO,162.75,27-Feb-2025,4050.0000,0.0500,150,OPTSTK,PE,XX,NFO,,
61302,NIFTY25MAR28900CE,NIFTY,0,27-Mar-2025,28900.0000,0.0500,75,OPTIDX,CE,XX,NFO,,
126148,LICI25FEB750PE,LICI,9,27-Feb-2025,750.0000,0.0500,575,OPTSTK,PE,XX,NFO,,
36483,MIDCPNIFTY25MAR13275PE,MIDCPNIFTY,570,27-Mar-2025,13275.0000,0.0500,120,OPTIDX,PE,XX,NFO,,
87348,CUB25JAN160CE,CUB,7.1,30-Jan-2025,160.0000,0.0500,5000,OPTSTK,CE,XX,NFO,,
43238,NIFTY25JAN22350PE,NIFTY,8.35,30-Jan-2025,22350.0000,0.0500,25,OPTIDX,PE,XX,NFO,,
100082,CUMMINSIND25MAR4300PE,CUMMINSIND,0,27-Mar-2025,4300.0000,0.0500,150,OPTSTK,PE,XX,NFO,,
47532,ICICIBANK25FEB660PE,ICICIBANK,0,27-Feb-2025,660.0000,0.0500,700,OPTSTK,PE,XX,NFO,,
122479,ITC25FEB425PE,ITC,11.05,27-Feb-2025,425.0000,0.0500,1600,OPTSTK,PE,XX,NFO,,
139902,SYNGENE25JAN1060CE,SYNGENE,0,30-Jan-2025,1060.0000,0.0500,1000,OPTSTK,CE,XX,NFO,,
56180,PIDILITIND25FEB1520PE,PIDILITIND,0,27-Feb-2025,1520.0000,0.0500,250,OPTSTK,PE,XX,NFO,,
53675,OBEROIRLTY25FEB3040PE,OBEROIRLTY,0,27-Feb-2025,3040.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
143451,TCS25FEB4900PE,TCS,803.4,27-Feb-2025,4900.0000,0.0500,175,OPTSTK,PE,XX,NFO,,
36382,FINNIFTY25JAN22950PE,FINNIFTY,257.6,30-Jan-2025,22950.0000,0.0500,25,OPTIDX,PE,XX,NFO,,
96253,COLPAL25JAN2640CE,COLPAL,70.1,30-Jan-2025,2640.0000,0.0500,175,OPTSTK,CE,XX,NFO,,
57022,GNFC25JAN350CE,GNFC,0,30-Jan-2025,350.0000,0.0500,1300,OPTSTK,CE,XX,NFO,,
46483,JUBLFOOD25MAR1120PE,JUBLFOOD,0,27-Mar-2025,1120.0000,0.0500,1250,OPTSTK,PE,XX,NFO,,
59737,ADANIENT25JAN3060PE,ADANIENT,0,30-Jan-2025,3060.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
67647,BIOCON25FEB470CE,BIOCON,0,27-Feb-2025,470.0000,0.0500,2500,OPTSTK,CE,XX,NFO,,
100870,KALYANKJIL25JAN710PE,KALYANKJIL,261.5,30-Jan-2025,710.0000,0.0500,775,OPTSTK,PE,XX,NFO,,
78347,DELHIVERY25FEB410CE,DELHIVERY,0.5,27-Feb-2025,410.0000,0.0500,1525,OPTSTK,CE,XX,NFO,,
152974,ZOMATO25MAR340CE,ZOMATO,0,27-Mar-2025,340.0000,0.0500,2000,OPTSTK,CE,XX,NFO,,
84469,HAL25FEB4400PE,HAL,802,27-Feb-2025,4400.0000,0.0500,150,OPTSTK,PE,XX,NFO,,
101112,DABUR25FEB595CE,DABUR,0,27-Feb-2025,595.0000,0.0500,1250,OPTSTK,CE,XX,NFO,,
149950,TATAMOTORS25MAR660CE,TATAMOTORS,108.15,27-Mar-2025,660.0000,0.0500,550,OPTSTK,CE,XX,NFO,,
118675,NYKAA25FEB210PE,NYKAA,0,27-Feb-2025,210.0000,0.0500,2950,OPTSTK,PE,XX,NFO,,
38222,JKCEMENT25JAN5850CE,JKCEMENT,0,30-Jan-2025,5850.0000,0.0500,125,OPTSTK,CE,XX,NFO,,
52985,LTTS25MAR6900PE,LTTS,0,27-Mar-2025,6900.0000,0.0500,100,OPTSTK,PE,XX,NFO,,
71473,NIFTY26JUN24000PE,NIFTY,822.05,25-Jun-2026,24000.0000,0.0500,75,OPTIDX,PE,XX,NFO,,
76500,CYIENT25JAN2520PE,CYIENT,0,30-Jan-2025,2520.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
40947,HDFCBANK25MAR1160PE,HDFCBANK,0,27-Mar-2025,1160.0000,0.0500,550,OPTSTK,PE,XX,NFO,,
128223,LTTS25MAR6600PE,LTTS,0,27-Mar-2025,6600.0000,0.0500,100,OPTSTK,PE,XX,NFO,,
106169,EICHERMOT25MAR4200CE,EICHERMOT,729.6,27-Mar-2025,4200.0000,0.0500,175,OPTSTK,CE,XX,NFO,,
134752,NHPC25FEB55CE,NHPC,0,27-Feb-2025,55.0000,0.0500,6400,OPTSTK,CE,XX,NFO,,
105863,LODHA25FEB1440CE,LODHA,2,27-Feb-2025,1440.0000,0.0500,450,OPTSTK,CE,XX,NFO,,
45040,NIFTY2520624750PE,NIFTY,1725.75,06-Feb-2025,24750.0000,0.0500,75,OPTIDX,PE,XX,NFO,,
134150,SJVN25FEB130PE,SJVN,20.3,27-Feb-2025,130.0000,0.0500,4725,OPTSTK,PE,XX,NFO,,
53469,INDUSTOWER25JAN215CE,INDUSTOWER,0,30-Jan-2025,215.0000,0.0500,1700,OPTSTK,CE,XX,NFO,,
48015,BANKNIFTY25JAN36300CE,BANKNIFTY,0,30-Jan-2025,36300.0000,0.0500,15,OPTIDX,CE,XX,NFO,,
76831,BAJFINANCE25JAN6600PE,BAJFINANCE,2.75,30-Jan-2025,6600.0000,0.0500,125,OPTSTK,PE,XX,NFO,,
112932,MCX25JAN7400PE,MCX,1106.65,30-Jan-2025,7400.0000,0.0500,100,OPTSTK,PE,XX,NFO,,
62932,ATGL25FEB940PE,ATGL,0,27-Feb-2025,940.0000,0.0500,775,OPTSTK,PE,XX,NFO,,
83585,CANFINHOME25JAN860PE,CANFINHOME,106.7,30-Jan-2025,860.0000,0.0500,975,OPTSTK,PE,XX,NFO,,
93665,GODREJCP25JAN1160CE,GODREJCP,1.05,30-Jan-2025,1160.0000,0.0500,500,OPTSTK,CE,XX,NFO,,
135463,NTPC25MAR270PE,NTPC,2.25,27-Mar-2025,270.0000,0.0500,1500,OPTSTK,PE,XX,NFO,,
48864,ONGC25MAR390PE,ONGC,0,27-Mar-2025,390.0000,0.0500,1925,OPTSTK,PE,XX,NFO,,
76477,CYIENT25JAN2380CE,CYIENT,0,30-Jan-2025,2380.0000,0.0500,300,OPTSTK,CE,XX,NFO,,
61537,APOLLOHOSP25JAN7850PE,APOLLOHOSP,496.05,30-Jan-2025,7850.0000,0.0500,125,OPTSTK,PE,XX,NFO,,
46039,EICHERMOT25FEB7100PE,EICHERMOT,0,27-Feb-2025,7100.0000,0.0500,175,OPTSTK,PE,XX,NFO,,
77344,DALBHARAT25FEB1960PE,DALBHARAT,187,27-Feb-2025,1960.0000,0.0500,275,OPTSTK,PE,XX,NFO,,
41987,MARUTI25JAN6000CE,MARUTI,0,30-Jan-2025,6000.0000,0.0500,50,OPTSTK,CE,XX,NFO,,
75720,CUMMINSIND25FEB3800CE,CUMMINSIND,2.1,27-Feb-2025,3800.0000,0.0500,150,OPTSTK,CE,XX,NFO,,
72597,ASHOKLEY25JAN150PE,ASHOKLEY,0,30-Jan-2025,150.0000,0.0500,2500,OPTSTK,PE,XX,NFO,,
148403,SHREECEM25MAR27500PE,SHREECEM,1832.65,27-Mar-2025,27500.0000,0.0500,25,OPTSTK,PE,XX,NFO,,
100003,CUMMINSIND25MAR3400PE,CUMMINSIND,253.8,27-Mar-2025,3400.0000,0.0500,150,OPTSTK,PE,XX,NFO,,
113188,HDFCBANK25MAR1680PE,HDFCBANK,33.2,27-Mar-2025,1680.0000,0.0500,550,OPTSTK,PE,XX,NFO,,
149477,TATACHEM25MAR1040PE,TATACHEM,66.15,27-Mar-2025,1040.0000,0.0500,550,OPTSTK,PE,XX,NFO,,
60475,ALKEM25JAN4700CE,ALKEM,844.8,30-Jan-2025,4700.0000,0.0500,100,OPTSTK,CE,XX,NFO,,
44543,FINNIFTY25JAN26300PE,FINNIFTY,1906.2,30-Jan-2025,26300.0000,0.0500,25,OPTIDX,PE,XX,NFO,,
100601,CYIENT25MAR1360PE,CYIENT,4.25,27-Mar-2025,1360.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
139396,PETRONET25MAR340CE,PETRONET,29.45,27-Mar-2025,340.0000,0.0500,1500,OPTSTK,CE,XX,NFO,,
71053,CDSL25JAN1280CE,CDSL,15.65,30-Jan-2025,1280.0000,0.0500,350,OPTSTK,CE,XX,NFO,,
87713,HINDUNILVR25JAN2620PE,HINDUNILVR,174.05,30-Jan-2025,2620.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
